Distance,Offset,Elevation
2520.0,3.6,1086.823
2520.0,5.1,1086.771
2530.0,-5.3,1087.108
2530.0,-3.6,1087.091
2530.0,0.0,1086.965
2530.0,3.6,1086.839
2530.0,5.1,1086.787
2540.0,-5.3,1087.124
2540.0,-3.6,1087.107
2540.0,0.0,1086.981
2540.0,3.6,1086.855
2540.0,5.1,1086.802
2550.0,-5.3,1087.139
2550.0,-3.6,1087.122
2550.0,0.0,1086.996
2550.0,3.6,1086.87
2550.0,5.1,1086.818
2560.0,-5.3,1087.155
2560.0,-3.6,1087.138
2560.0,0.0,1087.012
2560.0,3.6,1086.886
2560.0,5.1,1086.834
2570.0,-5.3,1087.171
2570.0,-3.6,1087.154
2570.0,0.0,1087.028
2570.0,3.6,1086.902
2570.0,5.1,1086.849
2580.0,-5.3,1087.186
2580.0,-3.6,1087.169
2580.0,0.0,1087.043
2580.0,3.6,1086.917
2580.0,5.1,1086.865
2590.0,-5.3,1087.202
2590.0,-3.6,1087.185
2590.0,0.0,1087.059
2590.0,3.6,1086.933
2590.0,5.1,1086.881
2599.971,-5.3,1087.2
2599.971,-3.6,1087.183
2599.971,0.0,1087.075
2599.971,3.6,1086.967
2599.971,5.1,1086.922
2600.0,-5.3,1087.2
2600.0,-3.6,1087.183
2600.0,0.0,1087.075
2600.0,3.6,1086.967
2600.0,5.1,1086.922
2620.0,-5.3,1087.195
2620.0,-3.6,1087.178
2620.0,0.0,1087.106
2620.0,3.6,1087.034
2620.0,5.1,1087.004
2640.0,-5.3,1087.227
2640.0,-3.6,1087.21
2640.0,0.0,1087.138
2640.0,3.6,1087.066
2640.0,5.1,1087.036
2660.0,-5.3,1087.258
2660.0,-3.6,1087.241
2660.0,0.0,1087.169
2660.0,3.6,1087.097
2660.0,5.1,1087.067
2680.0,-5.3,1087.289
2680.0,-3.6,1087.272
2680.0,0.0,1087.2
2680.0,3.6,1087.128
2680.0,5.1,1087.098
2700.0,-5.3,1087.321
2700.0,-3.6,1087.304
2700.0,0.0,1087.232
2700.0,3.6,1087.16
2700.0,5.1,1087.13
2720.0,-5.3,1087.352
2720.0,-3.6,1087.335
2720.0,0.0,1087.263
2720.0,3.6,1087.191
2720.0,5.1,1087.161
2740.0,-5.3,1087.383
2740.0,-3.6,1087.366
2740.0,0.0,1087.294
2740.0,3.6,1087.222
2740.0,5.1,1087.192
2760.0,-5.3,1087.415
2760.0,-3.6,1087.398
2760.0,0.0,1087.326
2760.0,3.6,1087.254
2760.0,5.1,1087.224
2780.0,-5.3,1087.446
2780.0,-3.6,1087.429
2780.0,0.0,1087.357
2780.0,3.6,1087.285
2780.0,5.1,1087.255
2800.0,-5.3,1087.477
2800.0,-3.6,1087.46
2800.0,0.0,1087.388
2800.0,3.6,1087.316
2800.0,5.1,1087.286
2820.0,-5.3,1087.509
2820.0,-3.6,1087.492
2820.0,0.0,1087.42
2820.0,3.6,1087.348
2820.0,5.1,1087.318
2840.0,-5.3,1087.54
2840.0,-3.6,1087.523
2840.0,0.0,1087.451
2840.0,3.6,1087.379
2840.0,5.1,1087.349
2860.0,-5.3,1087.572
2860.0,-3.6,1087.555
2860.0,0.0,1087.483
2860.0,3.6,1087.411
2860.0,5.1,1087.38
2880.0,-5.3,1087.603
2880.0,-3.6,1087.586
2880.0,0.0,1087.514
2880.0,3.6,1087.442
2880.0,5.1,1087.412
2900.0,-5.3,1087.634
2900.0,-3.6,1087.617
2900.0,0.0,1087.545
2900.0,3.6,1087.473
2900.0,5.1,1087.443
2920.0,-5.3,1087.666
2920.0,-3.6,1087.649
2920.0,0.0,1087.577
2920.0,3.6,1087.505
2920.0,5.1,1087.474
2940.0,-5.3,1087.697
2940.0,-3.6,1087.68
2940.0,0.0,1087.608
2940.0,3.6,1087.536
2940.0,5.1,1087.506
2960.0,-5.3,1087.742
2960.0,-3.6,1087.725
2960.0,0.0,1087.653
2960.0,3.6,1087.581
2960.0,5.1,1087.551
2980.0,-5.3,1087.812
2980.0,-3.6,1087.795
2980.0,0.0,1087.723
2980.0,3.6,1087.651
2980.0,5.1,1087.621
3000.0,-5.3,1087.906
3000.0,-3.6,1087.889
3000.0,0.0,1087.817
3000.0,3.6,1087.745
3000.0,5.1,1087.715
3020.0,-5.3,1088.025
3020.0,-3.6,1088.008
3020.0,0.0,1087.936
3020.0,3.6,1087.864
3020.0,5.1,1087.834
3040.0,-5.3,1088.168
3040.0,-3.6,1088.151
3040.0,0.0,1088.079
3040.0,3.6,1088.007
3040.0,5.1,1087.977
3059.277,-5.3,1088.329
3059.277,-3.6,1088.312
3059.277,0.0,1088.24
3059.277,3.6,1088.168
3059.277,5.1,1088.138
3060.0,-5.3,1088.335
3060.0,-3.6,1088.318
3060.0,0.0,1088.246
3060.0,3.6,1088.174
3060.0,5.1,1088.144
3061.862,-5.3,1088.352
3061.862,-3.6,1088.335
3061.862,0.0,1088.263
3061.862,3.6,1088.191
3061.862,5.1,1088.161
3064.483,-5.3,1088.376
3064.483,-3.6,1088.359
3064.483,0.0,1088.287
3064.483,3.6,1088.215
3064.483,5.1,1088.185
3067.186,-5.3,1088.401
3067.186,-3.6,1088.385
3067.186,0.0,1088.313
3067.186,3.6,1088.24
3067.186,5.1,1088.21
3069.969,-5.3,1088.428
3069.969,-3.6,1088.411
3069.969,0.0,1088.339
3069.969,3.6,1088.267
3069.969,5.1,1088.237
3080.0,-5.3,1088.527
3080.0,-3.6,1088.51
3080.0,0.0,1088.438
3080.0,3.6,1088.366
3080.0,5.1,1088.336
3100.0,-5.3,1088.744
3100.0,-3.6,1088.727
3100.0,0.0,1088.655
3100.0,3.6,1088.583
3100.0,5.1,1088.552
3120.0,-5.3,1088.984
3120.0,-3.6,1088.967
3120.0,0.0,1088.895
3120.0,3.6,1088.823
3120.0,5.1,1088.793
3140.0,-5.3,1089.246
3140.0,-3.6,1089.229
3140.0,0.0,1089.157
3140.0,3.6,1089.085
3140.0,5.1,1089.055
3160.0,-5.3,1089.529
3160.0,-3.6,1089.512
3160.0,0.0,1089.44
3160.0,3.6,1089.368
3160.0,5.1,1089.338
3180.0,-5.3,1089.832
3180.0,-3.6,1089.815
3180.0,0.0,1089.743
3180.0,3.6,1089.671
3180.0,5.1,1089.641
3200.0,-5.3,1090.156
3200.0,-3.6,1090.139
3200.0,0.0,1090.067
3200.0,3.6,1089.995
3200.0,5.1,1089.965
3220.0,-5.3,1090.501
3220.0,-3.6,1090.484
3220.0,0.0,1090.412
3220.0,3.6,1090.34
3220.0,5.1,1090.31
3240.0,-5.3,1090.867
3240.0,-3.6,1090.85
3240.0,0.0,1090.778
3240.0,3.6,1090.706
3240.0,5.1,1090.676
3260.0,-5.3,1091.253
3260.0,-3.6,1091.236
3260.0,0.0,1091.164
3260.0,3.6,1091.092
3260.0,5.1,1091.062
3280.0,-5.3,1091.66
3280.0,-3.6,1091.643
3280.0,0.0,1091.571
3280.0,3.6,1091.499
3280.0,5.1,1091.469
3300.0,-5.3,1092.088
3300.0,-3.6,1092.071
3300.0,0.0,1091.999
3300.0,3.6,1091.927
3300.0,5.1,1091.897
3320.0,-5.3,1092.529
3320.0,-3.6,1092.512
3320.0,0.0,1092.44
3320.0,3.6,1092.368
3320.0,5.1,1092.338
3340.0,-5.3,1092.971
3340.0,-3.6,1092.954
3340.0,0.0,1092.882
3340.0,3.6,1092.81
3340.0,5.1,1092.78
3360.0,-5.3,1093.413
3360.0,-3.6,1093.396
3360.0,0.0,1093.324
3360.0,3.6,1093.252
3360.0,5.1,1093.222
3380.0,-5.3,1093.854
3380.0,-3.6,1093.837
3380.0,0.0,1093.765
3380.0,3.6,1093.693
3380.0,5.1,1093.663
3400.0,-5.3,1094.296
3400.0,-3.6,1094.279
3400.0,0.0,1094.207
3400.0,3.6,1094.135
3400.0,5.1,1094.105
3420.0,-5.3,1094.738
3420.0,-3.6,1094.721
3420.0,0.0,1094.649
3420.0,3.6,1094.577
3420.0,5.1,1094.547
3440.0,-5.3,1095.179
3440.0,-3.6,1095.162
3440.0,0.0,1095.09
3440.0,3.6,1095.018
3440.0,5.1,1094.988
3460.0,-5.3,1095.621
3460.0,-3.6,1095.604
3460.0,0.0,1095.532
3460.0,3.6,1095.46
3460.0,5.1,1095.43
3480.0,-5.3,1096.063
3480.0,-3.6,1096.046
3480.0,0.0,1095.974
3480.0,3.6,1095.902
3480.0,5.1,1095.872
3500.0,-5.3,1096.501
3500.0,-3.6,1096.484
3500.0,0.0,1096.412
3500.0,3.6,1096.34
3500.0,5.1,1096.31
3520.0,-5.3,1096.923
3520.0,-3.6,1096.906
3520.0,0.0,1096.834
3520.0,3.6,1096.762
3520.0,5.1,1096.732
3540.0,-5.3,1097.328
3540.0,-3.6,1097.311
3540.0,0.0,1097.239
3540.0,3.6,1097.167
3540.0,5.1,1097.137
3560.0,-5.3,1097.715
3560.0,-3.6,1097.698
3560.0,0.0,1097.626
3560.0,3.6,1097.554
3560.0,5.1,1097.524
3562.05,-5.3,1097.754
3562.05,-3.6,1097.737
3562.05,0.0,1097.665
3562.05,3.6,1097.593
3562.05,5.1,1097.563
3564.336,-5.3,1097.797
3564.336,-3.6,1097.78
3564.336,0.0,1097.708
3564.336,3.6,1097.636
3564.336,5.1,1097.606
3567.038,-5.3,1097.847
3567.038,-3.6,1097.83
3567.038,0.0,1097.758
3567.038,3.6,1097.686
3567.038,5.1,1097.656
3569.738,-5.3,1097.897
3569.738,-3.6,1097.88
3569.738,0.0,1097.808
3569.738,3.6,1097.736
3569.738,5.1,1097.706
3572.334,-5.3,1097.945
3572.334,-3.6,1097.928
3572.334,0.0,1097.856
3572.334,3.6,1097.784
3572.334,5.1,1097.754
3580.0,-5.3,1098.084
3580.0,-3.6,1098.068
3580.0,0.0,1097.995
3580.0,3.6,1097.923
3580.0,5.1,1097.893
3600.0,-5.3,1098.435
3600.0,-3.6,1098.418
3600.0,0.0,1098.346
3600.0,3.6,1098.274
3600.0,5.1,1098.244
3620.0,-5.3,1098.762
3620.0,-3.6,1098.745
3620.0,0.0,1098.673
3620.0,3.6,1098.601
3620.0,5.1,1098.571
3640.0,-5.3,1099.065
3640.0,-3.6,1099.048
3640.0,0.0,1098.976
3640.0,3.6,1098.904
3640.0,5.1,1098.874
3646.328,-5.3,1099.155
3646.328,-3.6,1099.138
3646.328,0.0,1099.066
3646.328,3.6,1098.994
3646.328,5.1,1098.964
3649.312,-5.6,1099.2
3649.312,-3.6,1099.18
3649.312,0.0,1099.108
3649.312,3.6,1099.036
3649.312,5.1,1099.006
3652.261,-5.3,1099.238
3652.261,-3.6,1099.221
3652.261,0.0,1099.149
3652.261,3.6,1099.077
3652.261,5.1,1099.047
3655.217,-5.3,1099.278
3655.217,-3.6,1099.261
3655.217,0.0,1099.189
3655.217,3.6,1099.117
3655.217,5.1,1099.087
3657.977,-5.3,1099.316
3657.977,-3.6,1099.299
3657.977,0.0,1099.227
3657.977,3.6,1099.155
3657.977,5.1,1099.125
3658.923,-5.3,1099.328
3658.923,-3.6,1099.311
3658.923,0.0,1099.239
3658.923,3.6,1099.167
3658.923,5.1,1099.137
3660.0,-5.3,1099.343
3660.0,-3.6,1099.326
3660.0,0.0,1099.254
3660.0,3.6,1099.182
3660.0,5.1,1099.152
3680.0,-5.3,1099.598
3680.0,-3.6,1099.581
3680.0,0.0,1099.509
3680.0,3.6,1099.437
3680.0,5.1,1099.407
3688.82,-5.3,1099.709
3688.82,-3.6,1099.692
3688.82,0.0,1099.62
3688.82,3.6,1099.548
3688.82,5.1,1099.518
3700.0,-5.3,1099.849
3700.0,-3.6,1099.832
3700.0,0.0,1099.76
3700.0,3.6,1099.688
3700.0,5.1,1099.658
3720.0,-5.3,1100.099
3720.0,-3.6,1100.082
3720.0,0.0,1100.01
3720.0,3.6,1099.938
3720.0,5.1,1099.908
3740.0,-5.3,1100.35
3740.0,-3.6,1100.333
3740.0,0.0,1100.261
3740.0,3.6,1100.189
3740.0,5.1,1100.159
3760.0,-5.3,1100.6
3760.0,-3.6,1100.583
3760.0,0.0,1100.511
3760.0,3.6,1100.439
3760.0,5.1,1100.409
3780.0,-5.3,1100.851
3780.0,-3.6,1100.834
3780.0,0.0,1100.762
3780.0,3.6,1100.69
3780.0,5.1,1100.66
3800.0,-5.3,1101.101
3800.0,-3.6,1101.084
3800.0,0.0,1101.012
3800.0,3.6,1100.94
3800.0,5.1,1100.91
3820.0,-5.3,1101.352
3820.0,-3.6,1101.335
3820.0,0.0,1101.263
3820.0,3.6,1101.191
3820.0,5.1,1101.161
3840.0,-5.3,1101.602
3840.0,-3.6,1101.585
3840.0,0.0,1101.513
3840.0,3.6,1101.441
3840.0,5.1,1101.411
3860.0,-5.3,1101.853
3860.0,-3.6,1101.836
3860.0,0.0,1101.764
3860.0,3.6,1101.692
3860.0,5.1,1101.661
3873.467,-5.3,1102.021
3873.467,-3.6,1102.004
3873.467,0.0,1101.932
3873.467,3.6,1101.86
3873.467,5.1,1101.83
3875.208,-5.3,1102.043
3875.208,-3.6,1102.026
3875.208,0.0,1101.954
3875.208,3.6,1101.882
3875.208,5.1,1101.852
3877.012,-5.3,1102.066
3877.012,-3.6,1102.049
3877.012,0.0,1101.977
3877.012,3.6,1101.905
3877.012,5.1,1101.875
3878.769,-5.3,1102.088
3878.769,-3.6,1102.071
3878.769,0.0,1101.999
3878.769,3.6,1101.927
3878.769,5.1,1101.897
3880.0,-5.3,1102.103
3880.0,-3.6,1102.086
3880.0,0.0,1102.014
3880.0,3.6,1101.942
3880.0,5.1,1101.912
3880.754,-5.3,1102.112
3880.754,-3.6,1102.095
3880.754,0.0,1102.023
3880.754,3.6,1101.951
3880.754,5.1,1101.921
3900.0,-5.3,1102.354
3900.0,-3.6,1102.337
3900.0,0.0,1102.265
3900.0,3.6,1102.193
3900.0,5.1,1102.162
3920.0,-5.3,1102.604
3920.0,-3.6,1102.587
3920.0,0.0,1102.515
3920.0,3.6,1102.443
3920.0,5.1,1102.413
3940.0,-5.3,1102.854
3940.0,-3.6,1102.838
3940.0,0.0,1102.766
3940.0,3.6,1102.693
3940.0,5.1,1102.663
3951.444,-5.3,1102.998
3951.444,-3.6,1102.981
3951.444,0.0,1102.909
3951.444,3.6,1102.837
3951.444,5.1,1102.807
3953.875,-5.3,1103.029
3953.875,-3.6,1103.012
3953.875,0.0,1102.94
3953.875,3.6,1102.868
3953.875,5.1,1102.838
3956.226,-5.3,1103.058
3956.226,-3.6,1103.041
3956.226,0.0,1102.969
3956.226,3.6,1102.897
3956.226,5.1,1102.867
3958.471,-5.3,1103.086
3958.471,-3.6,1103.069
3958.471,0.0,1102.997
3958.471,3.6,1102.925
3958.471,5.1,1102.895
3960.0,-5.3,1103.106
3960.0,-3.6,1103.089
3960.0,0.0,1103.017
3960.0,3.6,1102.945
3960.0,5.1,1102.915
3961.079,-5.3,1103.119
3961.079,-3.6,1103.102
3961.079,0.0,1103.03
3961.079,3.6,1102.958
3961.079,5.1,1102.928
3980.0,-5.3,1103.359
3980.0,-3.6,1103.342
3980.0,0.0,1103.27
3980.0,3.6,1103.198
3980.0,5.1,1103.168
4000.0,-5.3,1103.615
4000.0,-3.6,1103.598
4000.0,0.0,1103.526
4000.0,3.6,1103.454
4000.0,5.1,1103.424
4020.0,-5.3,1103.873
4020.0,-3.6,1103.856
4020.0,0.0,1103.784
4020.0,3.6,1103.712
4020.0,5.1,1103.682
4040.0,-5.3,1104.134
4040.0,-3.6,1104.117
4040.0,0.0,1104.045
4040.0,3.6,1103.973
4040.0,5.1,1103.943
4060.0,-5.3,1104.397
4060.0,-3.6,1104.38
4060.0,0.0,1104.308
4060.0,3.6,1104.236
4060.0,5.1,1104.206
4080.0,-5.3,1104.663
4080.0,-3.6,1104.646
4080.0,0.0,1104.574
4080.0,3.6,1104.502
4080.0,5.1,1104.472
4100.0,-5.3,1104.931
4100.0,-3.6,1104.914
4100.0,0.0,1104.842
4100.0,3.6,1104.77
4100.0,5.1,1104.74
4100.798,-5.3,1104.941
4100.798,-3.6,1104.924
4100.798,0.0,1104.852
4100.798,3.6,1104.78
4100.798,5.1,1104.75
4102.57,-5.3,1104.965
4102.57,-3.6,1104.948
4102.57,0.0,1104.876
4102.57,3.6,1104.804
4102.57,5.1,1104.774
4103.84,-5.3,1104.982
4103.84,-3.6,1104.965
4103.84,0.0,1104.893
4103.84,3.6,1104.821
4103.84,5.1,1104.791
4107.201,-5.3,1105.027
4107.201,-3.6,1105.01
4107.201,0.0,1104.938
4107.201,3.6,1104.866
4107.201,5.1,1104.836
4108.859,-5.3,1105.05
4108.859,-3.6,1105.033
4108.859,0.0,1104.961
4108.859,3.6,1104.889
4108.859,5.1,1104.859
4110.358,-5.3,1105.07
4110.358,-3.6,1105.053
4110.358,0.0,1104.981
4110.358,3.6,1104.909
4110.358,5.1,1104.879
4113.712,-5.3,1105.115
4113.712,-3.6,1105.098
4113.712,0.0,1105.026
4113.712,3.6,1104.954
4113.712,5.1,1104.924
4120.0,-5.3,1105.197
4120.0,-3.6,1105.18
4120.0,0.0,1105.108
4120.0,3.6,1105.036
4120.0,5.1,1105.006
4140.0,-5.3,1105.442
4140.0,-3.6,1105.425
4140.0,0.0,1105.353
4140.0,3.6,1105.281
4140.0,5.1,1105.251
4160.0,-5.3,1105.66
4160.0,-3.6,1105.643
4160.0,0.0,1105.571
4160.0,3.6,1105.499
4160.0,5.1,1105.469
4180.0,-5.3,1105.853
4180.0,-3.6,1105.836
4180.0,0.0,1105.764
4180.0,3.6,1105.692
4180.0,5.1,1105.662
4200.0,-5.3,1106.02
4200.0,-3.6,1106.003
4200.0,0.0,1105.931
4200.0,3.6,1105.859
4200.0,5.1,1105.829
4220.0,-5.3,1106.162
4220.0,-3.6,1106.145
4220.0,0.0,1106.073
4220.0,3.6,1106.001
4220.0,5.1,1105.971
4240.0,-5.3,1106.277
4240.0,-3.6,1106.26
4240.0,0.0,1106.188
4240.0,3.6,1106.116
4240.0,5.1,1106.086
4260.0,-5.3,1106.366
4260.0,-3.6,1106.349
4260.0,0.0,1106.277
4260.0,3.6,1106.205
4260.0,5.1,1106.175
4280.0,-5.3,1106.43
4280.0,-3.6,1106.413
4280.0,0.0,1106.341
4280.0,3.6,1106.269
4280.0,5.1,1106.239
4294.051,-5.3,1106.459
4294.051,-3.6,1106.442
4294.051,0.0,1106.37
4294.051,3.6,1106.298
4294.051,5.1,1106.268
4296.264,-5.3,1106.463
4296.264,-3.6,1106.446
4296.264,0.0,1106.374
4296.264,3.6,1106.302
4296.264,5.1,1106.272
4298.393,-5.3,1106.466
4298.393,-3.6,1106.449
4298.393,0.0,1106.377
4298.393,3.6,1106.305
4298.393,5.1,1106.275
4300.0,-5.3,1106.468
4300.0,-3.6,1106.451
4300.0,0.0,1106.379
4300.0,3.6,1106.307
4300.0,5.1,1106.277
4302.677,-5.3,1106.471
4302.677,-3.6,1106.454
4302.677,0.0,1106.382
4302.677,3.6,1106.31
4302.677,5.1,1106.28
4320.0,-5.3,1106.482
4320.0,-3.6,1106.465
4320.0,0.0,1106.393
4320.0,3.6,1106.321
4320.0,5.1,1106.291
4340.0,-5.3,1106.492
4340.0,-3.6,1106.475
4340.0,0.0,1106.403
4340.0,3.6,1106.331
4340.0,5.1,1106.301
4360.0,-5.3,1106.508
4360.0,-3.6,1106.491
4360.0,0.0,1106.419
4360.0,3.6,1106.347
4360.0,5.1,1106.317
4380.0,-5.3,1106.547
4380.0,-3.6,1106.53
4380.0,0.0,1106.458
4380.0,3.6,1106.386
4380.0,5.1,1106.356
4400.0,-5.3,1106.611
4400.0,-3.6,1106.594
4400.0,0.0,1106.522
4400.0,3.6,1106.45
4400.0,5.1,1106.42
4420.0,-5.3,1106.7
4420.0,-3.6,1106.683
4420.0,0.0,1106.611
4420.0,3.6,1106.539
4420.0,5.1,1106.509
4440.0,-5.3,1106.813
4440.0,-3.6,1106.796
4440.0,0.0,1106.724
4440.0,3.6,1106.652
4440.0,5.1,1106.622
4460.0,-5.3,1106.952
4460.0,-3.6,1106.935
4460.0,0.0,1106.863
4460.0,3.6,1106.791
4460.0,5.1,1106.761
4480.0,-5.3,1107.115
4480.0,-3.6,1107.098
4480.0,0.0,1107.026
4480.0,3.6,1106.954
4480.0,5.1,1106.924
4500.0,-5.3,1107.303
4500.0,-3.6,1107.286
4500.0,0.0,1107.214
4500.0,3.6,1107.142
4500.0,5.1,1107.112
4520.0,-5.3,1107.497
4520.0,-3.6,1107.48
4520.0,0.0,1107.408
4520.0,3.6,1107.336
4520.0,5.1,1107.306
4540.0,-5.3,1107.676
4540.0,-3.6,1107.659
4540.0,0.0,1107.587
4540.0,3.6,1107.515
4540.0,5.1,1107.485
4560.0,-5.3,1107.841
4560.0,-3.6,1107.824
4560.0,0.0,1107.752
4560.0,3.6,1107.68
4560.0,5.1,1107.65
4580.0,-5.3,1107.992
4580.0,-3.6,1107.975
4580.0,0.0,1107.903
4580.0,3.6,1107.831
4580.0,5.1,1107.801
4600.0,-5.3,1108.128
4600.0,-3.6,1108.111
4600.0,0.0,1108.039
4600.0,3.6,1107.967
4600.0,5.1,1107.937
4620.0,-5.3,1108.25
4620.0,-3.6,1108.233
4620.0,0.0,1108.161
4620.0,3.6,1108.089
4620.0,5.1,1108.059
4640.0,-5.3,1108.357
4640.0,-3.6,1108.34
4640.0,0.0,1108.268
4640.0,3.6,1108.196
4640.0,5.1,1108.166
4653.072,-5.3,1108.42
4653.072,-3.6,1108.403
4653.072,0.0,1108.331
4653.072,3.6,1108.259
4653.072,5.1,1108.229
4655.454,-5.3,1108.43
4655.454,-3.6,1108.413
4655.454,0.0,1108.341
4655.454,3.6,1108.269
4655.454,5.1,1108.239
4657.708,-5.3,1108.441
4657.708,-3.6,1108.424
4657.708,0.0,1108.352
4657.708,3.6,1108.28
4657.708,5.1,1108.25
4660.0,-5.3,1108.451
4660.0,-3.6,1108.434
4660.0,0.0,1108.362
4660.0,3.6,1108.29
4660.0,5.1,1108.26
4662.732,-5.3,1108.463
4662.732,-3.6,1108.446
4662.732,0.0,1108.374
4662.732,3.6,1108.302
4662.732,5.1,1108.272
4680.0,-5.3,1108.54
4680.0,-3.6,1108.523
4680.0,0.0,1108.451
4680.0,3.6,1108.379
4680.0,5.1,1108.349
4700.0,-5.3,1108.629
4700.0,-3.6,1108.612
4700.0,0.0,1108.54
4700.0,3.6,1108.468
4700.0,5.1,1108.438
4720.0,-5.3,1108.718
4720.0,-3.6,1108.701
4720.0,0.0,1108.629
4720.0,3.6,1108.557
4720.0,5.1,1108.527
4740.0,-5.3,1108.807
4740.0,-3.6,1108.79
4740.0,0.0,1108.718
4740.0,3.6,1108.646
4740.0,5.1,1108.616
4760.0,-5.3,1108.895
4760.0,-3.6,1108.878
4760.0,0.0,1108.806
4760.0,3.6,1108.734
4760.0,5.1,1108.704
4780.0,-5.3,1108.976
4780.0,-3.6,1108.959
4780.0,0.0,1108.887
4780.0,3.6,1108.815
4780.0,5.1,1108.785
4800.0,-5.3,1109.048
4800.0,-3.6,1109.031
4800.0,0.0,1108.959
4800.0,3.6,1108.887
4800.0,5.1,1108.857
4820.0,-5.3,1109.112
4820.0,-3.6,1109.095
4820.0,0.0,1109.023
4820.0,3.6,1108.951
4820.0,5.1,1108.921
4840.0,-5.3,1109.168
4840.0,-3.6,1109.151
4840.0,0.0,1109.079
4840.0,3.6,1109.007
4840.0,5.1,1108.977
4860.0,-5.3,1109.217
4860.0,-3.6,1109.2
4860.0,0.0,1109.128
4860.0,3.6,1109.056
4860.0,5.1,1109.026
4880.0,-5.3,1109.264
4880.0,-3.6,1109.247
4880.0,0.0,1109.175
4880.0,3.6,1109.103
4880.0,5.1,1109.073
4900.0,-5.3,1109.312
4900.0,-3.6,1109.295
4900.0,0.0,1109.223
4900.0,3.6,1109.151
4900.0,5.1,1109.121
4920.0,-5.3,1109.359
4920.0,-3.6,1109.342
4920.0,0.0,1109.27
4920.0,3.6,1109.198
4920.0,5.1,1109.168
4940.0,-5.3,1109.407
4940.0,-3.6,1109.39
4940.0,0.0,1109.318
4940.0,3.6,1109.246
4940.0,5.1,1109.216
4940.958,-5.3,1109.409
4940.958,-3.6,1109.392
4940.958,0.0,1109.32
4940.958,3.6,1109.248
4940.958,5.1,1109.218
4943.414,-5.3,1109.415
4943.414,-3.6,1109.398
4943.414,0.0,1109.326
4943.414,3.6,1109.254
4943.414,5.1,1109.224
4945.795,-5.3,1109.421
4945.795,-3.6,1109.404
4945.795,0.0,1109.332
4945.795,3.6,1109.26
4945.795,5.1,1109.229
4948.471,-5.3,1109.427
4948.471,-3.6,1109.41
4948.471,0.0,1109.338
4948.471,3.6,1109.266
4948.471,5.1,1109.236
4951.002,-5.3,1109.433
4951.002,-3.6,1109.416
4951.002,0.0,1109.344
4951.002,3.6,1109.272
4951.002,5.1,1109.242
4960.0,-5.3,1109.454
4960.0,-3.6,1109.437
4960.0,0.0,1109.365
4960.0,3.6,1109.293
4960.0,5.1,1109.263
4980.0,-5.3,1109.502
4980.0,-3.6,1109.485
4980.0,0.0,1109.413
4980.0,3.6,1109.341
4980.0,5.1,1109.311
5000.0,-5.3,1109.549
5000.0,-3.6,1109.532
5000.0,0.0,1109.46
5000.0,3.6,1109.388
5000.0,5.1,1109.358
5016.635,-5.3,1109.589
5016.635,-3.6,1109.572
5016.635,0.0,1109.5
5016.635,3.6,1109.428
5016.635,5.1,1109.398
5020.0,-5.3,1109.597
5020.0,-3.6,1109.58
5020.0,0.0,1109.508
5020.0,3.6,1109.436
5020.0,5.1,1109.406
5040.0,-5.3,1109.646
5040.0,-3.6,1109.629
5040.0,0.0,1109.557
5040.0,3.6,1109.485
5040.0,5.1,1109.455
5060.0,-5.3,1109.698
5060.0,-3.6,1109.681
5060.0,0.0,1109.609
5060.0,3.6,1109.537
5060.0,5.1,1109.507
5080.0,-5.3,1109.753
5080.0,-3.6,1109.736
5080.0,0.0,1109.664
5080.0,3.6,1109.592
5080.0,5.1,1109.562
5100.0,-5.3,1109.81
5100.0,-3.6,1109.793
5100.0,0.0,1109.721
5100.0,3.6,1109.649
5100.0,5.1,1109.619
5120.0,-5.3,1109.87
5120.0,-3.6,1109.853
5120.0,0.0,1109.781
5120.0,3.6,1109.709
5120.0,5.1,1109.679
5140.0,-5.3,1109.933
5140.0,-3.6,1109.916
5140.0,0.0,1109.844
5140.0,3.6,1109.772
5140.0,5.1,1109.742
5160.0,-5.3,1109.998
5160.0,-3.6,1109.981
5160.0,0.0,1109.909
5160.0,3.6,1109.837
5160.0,5.1,1109.807
5180.0,-5.3,1110.066
5180.0,-3.6,1110.049
5180.0,0.0,1109.977
5180.0,3.6,1109.905
5180.0,5.1,1109.875
5200.0,-5.3,1110.136
5200.0,-3.6,1110.12
5200.0,0.0,1110.047
5200.0,3.6,1109.975
5200.0,5.1,1109.945
5220.0,-5.3,1110.21
5220.0,-3.6,1110.193
5220.0,0.0,1110.121
5220.0,3.6,1110.049
5220.0,5.1,1110.019
5240.0,-5.3,1110.286
5240.0,-3.6,1110.269
5240.0,0.0,1110.197
5240.0,3.6,1110.125
5240.0,5.1,1110.095
5260.0,-5.3,1110.364
5260.0,-3.6,1110.347
5260.0,0.0,1110.275
5260.0,3.6,1110.203
5260.0,5.1,1110.173
5280.0,-5.3,1110.446
5280.0,-3.6,1110.429
5280.0,0.0,1110.357
5280.0,3.6,1110.285
5280.0,5.1,1110.255
5300.0,-5.3,1110.53
5300.0,-3.6,1110.513
5300.0,0.0,1110.441
5300.0,3.6,1110.369
5300.0,5.1,1110.339
5320.0,-5.3,1110.616
5320.0,-3.6,1110.599
5320.0,0.0,1110.527
5320.0,3.6,1110.455
5320.0,5.1,1110.425
5340.0,-5.3,1110.704
5340.0,-3.6,1110.687
5340.0,0.0,1110.615
5340.0,3.6,1110.543
